antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len,rules_set_sorted,rules_len,rules_sorted
frozenset({'stcpb'}),frozenset({'is_ftp_login'}),0.30773845,0.98080384,0.30773845,1.0,1.01957187,0.0059074,inf,1,1,"['is_ftp_login', 'stcpb']",2,"is_ftp_login,stcpb"
frozenset({'stcpb'}),frozenset({'ct_ftp_cmd'}),0.30773845,0.98080384,0.30773845,1.0,1.01957187,0.0059074,inf,1,1,"['ct_ftp_cmd', 'stcpb']",2,"ct_ftp_cmd,stcpb"
frozenset({'dtcpb'}),frozenset({'is_ftp_login'}),0.30773845,0.98080384,0.30773845,1.0,1.01957187,0.0059074,inf,1,1,"['dtcpb', 'is_ftp_login']",2,"dtcpb,is_ftp_login"
frozenset({'dtcpb'}),frozenset({'ct_ftp_cmd'}),0.30773845,0.98080384,0.30773845,1.0,1.01957187,0.0059074,inf,1,1,"['ct_ftp_cmd', 'dtcpb']",2,"ct_ftp_cmd,dtcpb"
frozenset({'tcprtt'}),frozenset({'is_ftp_login'}),0.31253749,0.98080384,0.31253749,1.0,1.01957187,0.00599952,inf,1,1,"['is_ftp_login', 'tcprtt']",2,"is_ftp_login,tcprtt"
frozenset({'tcprtt'}),frozenset({'ct_ftp_cmd'}),0.31253749,0.98080384,0.31253749,1.0,1.01957187,0.00599952,inf,1,1,"['ct_ftp_cmd', 'tcprtt']",2,"ct_ftp_cmd,tcprtt"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98080384,0.98080384,0.98080384,1.0,1.01957187,0.01882767,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98080384,0.98080384,0.98080384,1.0,1.01957187,0.01882767,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.69226155,0.99820036,0.69226155,1.0,1.00180288,0.00124582,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.68326335,0.99820036,0.68326335,1.0,1.00180288,0.00122963,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93941212,0.99820036,0.93941212,1.0,1.00180288,0.0016906,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.940012,0.99820036,0.940012,1.0,1.00180288,0.00169168,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.69226155,0.99820036,0.69226155,1.0,1.00180288,0.00124582,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.9610078,0.99820036,0.9610078,1.0,1.00180288,0.00172947,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.72645471,0.99820036,0.72645471,1.0,1.00180288,0.00130736,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.85302939,0.99820036,0.85302939,1.0,1.00180288,0.00153515,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.53929214,0.99820036,0.53929214,1.0,1.00180288,0.00097053,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'state'}),0.30293941,0.69946011,0.30293941,1.0,1.4296741,0.09104538,inf,1,1,"['sloss', 'state']",2,"sloss,state"
frozenset({'state'}),frozenset({'proto'}),0.69946011,0.71085783,0.69946011,1.0,1.40675105,0.20224341,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'sloss'}),frozenset({'proto'}),0.30293941,0.71085783,0.30293941,1.0,1.40675105,0.08759256,inf,1,1,"['proto', 'sloss']",2,"proto,sloss"
frozenset({'proto'}),frozenset({'swin'}),0.71085783,0.71085783,0.71085783,1.0,1.40675105,0.20553898,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.71085783,0.71085783,0.71085783,1.0,1.40675105,0.20553898,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.69946011,0.71085783,0.69946011,1.0,1.40675105,0.20224341,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'swin'}),0.30293941,0.71085783,0.30293941,1.0,1.40675105,0.08759256,inf,1,1,"['sloss', 'swin']",2,"sloss,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.74685063,0.85122975,0.74685063,1.0,1.17477097,0.11110915,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.54529094,0.85122975,0.54529094,1.0,1.17477097,0.08112307,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30293941,0.91061788,0.30293941,1.0,1.09815547,0.02707737,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30293941,0.91061788,0.30293941,1.0,1.09815547,0.02707737,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.91061788,0.91061788,0.91061788,1.0,1.09815547,0.08139296,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.91061788,0.91061788,0.91061788,1.0,1.09815547,0.08139296,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30293941,0.9190162,0.30293941,1.0,1.0881201,0.02453319,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.91061788,0.9190162,0.91061788,1.0,1.0881201,0.0737453,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.91061788,0.9190162,0.91061788,1.0,1.0881201,0.0737453,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sloss'}),frozenset({'dttl'}),0.30293941,0.93521296,0.30293941,1.0,1.06927518,0.01962655,inf,1,1,"['dttl', 'sloss']",2,"dttl,sloss"
frozenset({'dttl'}),frozenset({'sttl'}),0.93521296,0.93641272,0.93521296,1.0,1.06790519,0.05946765,inf,1,1,"['dttl', 'sttl']",2,"dttl,sttl"
frozenset({'sloss'}),frozenset({'sttl'}),0.30293941,0.93641272,0.30293941,1.0,1.06790519,0.01926309,inf,1,1,"['sloss', 'sttl']",2,"sloss,sttl"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93641272,0.95680864,0.93641272,1.0,1.04514107,0.04044494,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.93521296,0.95680864,0.93521296,1.0,1.04514107,0.04039312,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'sloss'}),frozenset({'ct_state_ttl'}),0.30293941,0.95680864,0.30293941,1.0,1.04514107,0.01308437,inf,1,1,"['ct_state_ttl', 'sloss']",2,"ct_state_ttl,sloss"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.64127175,0.98620276,0.64127175,1.0,1.01399027,0.00884778,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.64127175,0.98620276,0.64127175,1.0,1.01399027,0.00884778,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30293941,0.98620276,0.30293941,1.0,1.01399027,0.00417973,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30293941,0.98620276,0.30293941,1.0,1.01399027,0.00417973,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98620276,0.98620276,0.98620276,1.0,1.01399027,0.01360688,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98620276,0.98620276,0.98620276,1.0,1.01399027,0.01360688,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71085783,0.99640072,0.71085783,1.0,1.00361228,0.00255858,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.69946011,0.99640072,0.69946011,1.0,1.00361228,0.00251755,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93641272,0.99640072,0.93641272,1.0,1.00361228,0.00337041,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93521296,0.99640072,0.93521296,1.0,1.00361228,0.00336609,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'is_sm_ips_ports'}),0.30293941,0.99640072,0.30293941,1.0,1.00361228,0.00109036,inf,1,1,"['is_sm_ips_ports', 'sloss']",2,"is_sm_ips_ports,sloss"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71085783,0.99640072,0.71085783,1.0,1.00361228,0.00255858,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95680864,0.99640072,0.95680864,1.0,1.00361228,0.00344382,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.74685063,0.99640072,0.74685063,1.0,1.00361228,0.00268812,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.85122975,0.99640072,0.85122975,1.0,1.00361228,0.00306381,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.54529094,0.99640072,0.54529094,1.0,1.00361228,0.00196265,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'stcpb'}),frozenset({'dtcpb'}),0.30113977,0.30113977,0.30113977,1.0,3.32071713,0.21045461,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'dtcpb'}),frozenset({'stcpb'}),0.30113977,0.30113977,0.30113977,1.0,3.32071713,0.21045461,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'stcpb'}),frozenset({'sloss'}),0.30113977,0.30293941,0.30113977,1.0,3.3009901,0.20991267,inf,1,1,"['sloss', 'stcpb']",2,"sloss,stcpb"
frozenset({'dtcpb'}),frozenset({'sloss'}),0.30113977,0.30293941,0.30113977,1.0,3.3009901,0.20991267,inf,1,1,"['dtcpb', 'sloss']",2,"dtcpb,sloss"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.30293941,0.30653869,0.30293941,1.0,3.26223092,0.21007676,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'stcpb'}),frozenset({'tcprtt'}),0.30113977,0.30653869,0.30113977,1.0,3.26223092,0.20882878,inf,1,1,"['stcpb', 'tcprtt']",2,"stcpb,tcprtt"
frozenset({'dtcpb'}),frozenset({'tcprtt'}),0.30113977,0.30653869,0.30113977,1.0,3.26223092,0.20882878,inf,1,1,"['dtcpb', 'tcprtt']",2,"dtcpb,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.68806239,0.69886023,0.68806239,1.0,1.43090129,0.20720295,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'proto'}),frozenset({'swin'}),0.69886023,0.69886023,0.69886023,1.0,1.43090129,0.21045461,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.69886023,0.69886023,0.69886023,1.0,1.43090129,0.21045461,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.68806239,0.69886023,0.68806239,1.0,1.43090129,0.20720295,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53869226,0.84103179,0.53869226,1.0,1.18901569,0.08563494,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30293941,0.9070186,0.30293941,1.0,1.10251323,0.02816773,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30293941,0.9070186,0.30293941,1.0,1.10251323,0.02816773,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'stcpb'}),frozenset({'trans_depth'}),0.30113977,0.9070186,0.30113977,1.0,1.10251323,0.0280004,inf,1,1,"['stcpb', 'trans_depth']",2,"stcpb,trans_depth"
frozenset({'stcpb'}),frozenset({'ct_flw_http_mthd'}),0.30113977,0.9070186,0.30113977,1.0,1.10251323,0.0280004,inf,1,1,"['ct_flw_http_mthd', 'stcpb']",2,"ct_flw_http_mthd,stcpb"
frozenset({'dtcpb'}),frozenset({'trans_depth'}),0.30113977,0.9070186,0.30113977,1.0,1.10251323,0.0280004,inf,1,1,"['dtcpb', 'trans_depth']",2,"dtcpb,trans_depth"
frozenset({'dtcpb'}),frozenset({'ct_flw_http_mthd'}),0.30113977,0.9070186,0.30113977,1.0,1.10251323,0.0280004,inf,1,1,"['ct_flw_http_mthd', 'dtcpb']",2,"ct_flw_http_mthd,dtcpb"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.30653869,0.9070186,0.30653869,1.0,1.10251323,0.0285024,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.30653869,0.9070186,0.30653869,1.0,1.10251323,0.0285024,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.9070186,0.9070186,0.9070186,1.0,1.10251323,0.08433586,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.9070186,0.9070186,0.9070186,1.0,1.10251323,0.08433586,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30293941,0.9160168,0.30293941,1.0,1.09168304,0.02544182,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'stcpb'}),frozenset({'response_body_len'}),0.30113977,0.9160168,0.30113977,1.0,1.09168304,0.02529068,inf,1,1,"['response_body_len', 'stcpb']",2,"response_body_len,stcpb"
frozenset({'dtcpb'}),frozenset({'response_body_len'}),0.30113977,0.9160168,0.30113977,1.0,1.09168304,0.02529068,inf,1,1,"['dtcpb', 'response_body_len']",2,"dtcpb,response_body_len"
frozenset({'tcprtt'}),frozenset({'response_body_len'}),0.30653869,0.9160168,0.30653869,1.0,1.09168304,0.0257441,inf,1,1,"['response_body_len', 'tcprtt']",2,"response_body_len,tcprtt"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.9070186,0.9160168,0.9070186,1.0,1.09168304,0.07617433,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.9070186,0.9160168,0.9070186,1.0,1.09168304,0.07617433,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.94181164,0.96280744,0.94181164,1.0,1.03862928,0.03502839,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.94121176,0.96280744,0.94121176,1.0,1.03862928,0.03500608,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.6094781,0.97960408,0.6094781,1.0,1.02082058,0.01243087,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.6094781,0.97960408,0.6094781,1.0,1.02082058,0.01243087,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30293941,0.97960408,0.30293941,1.0,1.02082058,0.00617873,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30293941,0.97960408,0.30293941,1.0,1.02082058,0.00617873,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'stcpb'}),frozenset({'is_ftp_login'}),0.30113977,0.97960408,0.30113977,1.0,1.02082058,0.00614202,inf,1,1,"['is_ftp_login', 'stcpb']",2,"is_ftp_login,stcpb"
frozenset({'stcpb'}),frozenset({'ct_ftp_cmd'}),0.30113977,0.97960408,0.30113977,1.0,1.02082058,0.00614202,inf,1,1,"['ct_ftp_cmd', 'stcpb']",2,"ct_ftp_cmd,stcpb"
frozenset({'dtcpb'}),frozenset({'is_ftp_login'}),0.30113977,0.97960408,0.30113977,1.0,1.02082058,0.00614202,inf,1,1,"['dtcpb', 'is_ftp_login']",2,"dtcpb,is_ftp_login"
frozenset({'dtcpb'}),frozenset({'ct_ftp_cmd'}),0.30113977,0.97960408,0.30113977,1.0,1.02082058,0.00614202,inf,1,1,"['ct_ftp_cmd', 'dtcpb']",2,"ct_ftp_cmd,dtcpb"
frozenset({'tcprtt'}),frozenset({'is_ftp_login'}),0.30653869,0.97960408,0.30653869,1.0,1.02082058,0.00625214,inf,1,1,"['is_ftp_login', 'tcprtt']",2,"is_ftp_login,tcprtt"
frozenset({'tcprtt'}),frozenset({'ct_ftp_cmd'}),0.30653869,0.97960408,0.30653869,1.0,1.02082058,0.00625214,inf,1,1,"['ct_ftp_cmd', 'tcprtt']",2,"ct_ftp_cmd,tcprtt"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.97960408,0.97960408,0.97960408,1.0,1.02082058,0.01997993,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.97960408,0.97960408,0.97960408,1.0,1.02082058,0.01997993,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.69886023,0.99760048,0.69886023,1.0,1.00240529,0.00167693,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.68806239,0.99760048,0.68806239,1.0,1.00240529,0.00165102,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.94181164,0.99760048,0.94181164,1.0,1.00240529,0.0022599,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.94121176,0.99760048,0.94121176,1.0,1.00240529,0.00225846,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.69886023,0.99760048,0.69886023,1.0,1.00240529,0.00167693,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.96280744,0.99760048,0.96280744,1.0,1.00240529,0.00231028,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.73725255,0.99760048,0.73725255,1.0,1.00240529,0.00176905,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.84103179,0.99760048,0.84103179,1.0,1.00240529,0.00201807,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.53869226,0.99760048,0.53869226,1.0,1.00240529,0.0012926,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'stcpb'}),frozenset({'dtcpb'}),0.30533893,0.30653869,0.30533893,1.0,3.26223092,0.21174074,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.30593881,0.31253749,0.30593881,1.0,3.19961612,0.21032146,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'stcpb'}),frozenset({'tcprtt'}),0.30533893,0.31253749,0.30533893,1.0,3.19961612,0.20990907,inf,1,1,"['stcpb', 'tcprtt']",2,"stcpb,tcprtt"
frozenset({'dtcpb'}),frozenset({'tcprtt'}),0.30653869,0.31253749,0.30653869,1.0,3.19961612,0.21073386,inf,1,1,"['dtcpb', 'tcprtt']",2,"dtcpb,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.68446311,0.69586083,0.68446311,1.0,1.43706897,0.20817204,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'proto'}),frozenset({'swin'}),0.69586083,0.69586083,0.69586083,1.0,1.43706897,0.21163854,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.69586083,0.69586083,0.69586083,1.0,1.43706897,0.21163854,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.68446311,0.69586083,0.68446311,1.0,1.43706897,0.20817204,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.74625075,0.86022795,0.74625075,1.0,1.16248257,0.10430499,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.52009598,0.86022795,0.52009598,1.0,1.16248257,0.07269488,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30593881,0.910018,0.30593881,1.0,1.09887937,0.02752899,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30593881,0.910018,0.30593881,1.0,1.09887937,0.02752899,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'stcpb'}),frozenset({'trans_depth'}),0.30533893,0.910018,0.30533893,1.0,1.09887937,0.02747501,inf,1,1,"['stcpb', 'trans_depth']",2,"stcpb,trans_depth"
frozenset({'stcpb'}),frozenset({'ct_flw_http_mthd'}),0.30533893,0.910018,0.30533893,1.0,1.09887937,0.02747501,inf,1,1,"['ct_flw_http_mthd', 'stcpb']",2,"ct_flw_http_mthd,stcpb"
frozenset({'dtcpb'}),frozenset({'trans_depth'}),0.30653869,0.910018,0.30653869,1.0,1.09887937,0.02758297,inf,1,1,"['dtcpb', 'trans_depth']",2,"dtcpb,trans_depth"
frozenset({'dtcpb'}),frozenset({'ct_flw_http_mthd'}),0.30653869,0.910018,0.30653869,1.0,1.09887937,0.02758297,inf,1,1,"['ct_flw_http_mthd', 'dtcpb']",2,"ct_flw_http_mthd,dtcpb"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.31253749,0.910018,0.31253749,1.0,1.09887937,0.02812275,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.31253749,0.910018,0.31253749,1.0,1.09887937,0.02812275,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.910018,0.910018,0.910018,1.0,1.09887937,0.08188524,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.910018,0.910018,0.910018,1.0,1.09887937,0.08188524,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30593881,0.91541692,0.30593881,1.0,1.09239843,0.02587725,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'stcpb'}),frozenset({'response_body_len'}),0.30533893,0.91541692,0.30533893,1.0,1.09239843,0.02582651,inf,1,1,"['response_body_len', 'stcpb']",2,"response_body_len,stcpb"
