antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len,rules_set_sorted,rules_len,rules_sorted
frozenset({'sloss'}),frozenset({'response_body_len'}),0.31193761,0.9190162,0.31193761,1.0,1.0881201,0.02526189,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.91361728,0.9190162,0.91361728,1.0,1.0881201,0.0739882,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.91361728,0.9190162,0.91361728,1.0,1.0881201,0.0739882,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93221356,0.95920816,0.93221356,1.0,1.04252658,0.03802671,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.93281344,0.95920816,0.93281344,1.0,1.04252658,0.03805118,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.61187762,0.97720456,0.61187762,1.0,1.02332719,0.01394802,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.61187762,0.97720456,0.61187762,1.0,1.02332719,0.01394802,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.31193761,0.97720456,0.31193761,1.0,1.02332719,0.00711076,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.31193761,0.97720456,0.31193761,1.0,1.02332719,0.00711076,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.97720456,0.97720456,0.97720456,1.0,1.02332719,0.02227581,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.97720456,0.97720456,0.97720456,1.0,1.02332719,0.02227581,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71505699,0.99580084,0.71505699,1.0,1.00421687,0.00300264,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70425915,0.99580084,0.70425915,1.0,1.00421687,0.0029573,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93221356,0.99580084,0.93221356,1.0,1.00421687,0.00391451,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93281344,0.99580084,0.93281344,1.0,1.00421687,0.00391703,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'is_sm_ips_ports'}),0.31193761,0.99580084,0.31193761,1.0,1.00421687,0.00130988,inf,1,1,"['is_sm_ips_ports', 'sloss']",2,"is_sm_ips_ports,sloss"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71505699,0.99580084,0.71505699,1.0,1.00421687,0.00300264,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95920816,0.99580084,0.95920816,1.0,1.00421687,0.00402787,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70245951,0.71145771,0.70245951,1.0,1.40556492,0.20268928,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'sloss'}),frozenset({'proto'}),0.30113977,0.71145771,0.30113977,1.0,1.40556492,0.08689156,inf,1,1,"['proto', 'sloss']",2,"proto,sloss"
frozenset({'swin'}),frozenset({'proto'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70245951,0.71145771,0.70245951,1.0,1.40556492,0.20268928,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'swin'}),0.30113977,0.71145771,0.30113977,1.0,1.40556492,0.08689156,inf,1,1,"['sloss', 'swin']",2,"sloss,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.75284943,0.86022795,0.75284943,1.0,1.16248257,0.1052273,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53389322,0.86022795,0.53389322,1.0,1.16248257,0.07462335,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30113977,0.90461908,0.30113977,1.0,1.10543767,0.02872299,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30113977,0.90461908,0.30113977,1.0,1.10543767,0.02872299,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.90461908,0.90461908,0.90461908,1.0,1.10543767,0.0862834,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.90461908,0.90461908,0.90461908,1.0,1.10543767,0.0862834,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30113977,0.90941812,0.30113977,1.0,1.09960422,0.02727781,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.90461908,0.90941812,0.90461908,1.0,1.09960422,0.0819421,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.90461908,0.90941812,0.90461908,1.0,1.09960422,0.0819421,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'dttl'}),frozenset({'sttl'}),0.9430114,0.94481104,0.9430114,1.0,1.0584127,0.05204382,inf,1,1,"['dttl', 'sttl']",2,"dttl,sttl"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.94481104,0.96460708,0.94481104,1.0,1.03669154,0.03343962,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.9430114,0.96460708,0.9430114,1.0,1.03669154,0.03337593,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.62327534,0.9820036,0.62327534,1.0,1.01832621,0.01121671,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.62327534,0.9820036,0.62327534,1.0,1.01832621,0.01121671,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30113977,0.9820036,0.30113977,1.0,1.01832621,0.00541943,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30113977,0.9820036,0.30113977,1.0,1.01832621,0.00541943,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.9820036,0.9820036,0.9820036,1.0,1.01832621,0.01767253,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.9820036,0.9820036,0.9820036,1.0,1.01832621,0.01767253,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.99760048,0.71145771,1.0,1.00240529,0.00170716,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70245951,0.99760048,0.70245951,1.0,1.00240529,0.00168557,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.94481104,0.99760048,0.94481104,1.0,1.00240529,0.00226709,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.9430114,0.99760048,0.9430114,1.0,1.00240529,0.00226277,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'is_sm_ips_ports'}),0.30113977,0.99760048,0.30113977,1.0,1.00240529,0.00072259,inf,1,1,"['is_sm_ips_ports', 'sloss']",2,"is_sm_ips_ports,sloss"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.99760048,0.71145771,1.0,1.00240529,0.00170716,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.96460708,0.99760048,0.96460708,1.0,1.00240529,0.00231459,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.75284943,0.99760048,0.75284943,1.0,1.00240529,0.00180648,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.86022795,0.99760048,0.86022795,1.0,1.00240529,0.00206413,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.53389322,0.99760048,0.53389322,1.0,1.00240529,0.00128109,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70545891,0.71385723,0.70545891,1.0,1.40084034,0.20186197,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.71385723,0.71385723,0.71385723,1.0,1.40084034,0.20426509,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.71385723,0.71385723,0.71385723,1.0,1.40084034,0.20426509,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70545891,0.71385723,0.70545891,1.0,1.40084034,0.20186197,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.52789442,0.84943011,0.52789442,1.0,1.17725989,0.079485,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.92141572,0.92141572,0.92141572,1.0,1.08528646,0.07240879,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.92141572,0.92141572,0.92141572,1.0,1.08528646,0.07240879,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.92141572,0.9310138,0.92141572,1.0,1.07409794,0.06356497,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.92141572,0.9310138,0.92141572,1.0,1.07409794,0.06356497,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93881224,0.95440912,0.93881224,1.0,1.0477687,0.04280128,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.9370126,0.95440912,0.9370126,1.0,1.0477687,0.04271923,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.60407918,0.97480504,0.60407918,1.0,1.02584615,0.01521975,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.60407918,0.97480504,0.60407918,1.0,1.02584615,0.01521975,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.97480504,0.97480504,0.97480504,1.0,1.02584615,0.02456017,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.97480504,0.97480504,0.97480504,1.0,1.02584615,0.02456017,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71385723,0.99760048,0.71385723,1.0,1.00240529,0.00171291,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70545891,0.99760048,0.70545891,1.0,1.00240529,0.00169276,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93881224,0.99760048,0.93881224,1.0,1.00240529,0.0022527,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.9370126,0.99760048,0.9370126,1.0,1.00240529,0.00224838,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71385723,0.99760048,0.71385723,1.0,1.00240529,0.00171291,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95440912,0.99760048,0.95440912,1.0,1.00240529,0.00229012,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70245951,0.71145771,0.70245951,1.0,1.40556492,0.20268928,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70245951,0.71145771,0.70245951,1.0,1.40556492,0.20268928,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.74385123,0.85182963,0.74385123,1.0,1.17394366,0.11021671,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53509298,0.85182963,0.53509298,1.0,1.17394366,0.07928492,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.91961608,0.91961608,0.91961608,1.0,1.08741031,0.07392235,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.91961608,0.91961608,0.91961608,1.0,1.08741031,0.07392235,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.91961608,0.925015,0.91961608,1.0,1.08106355,0.06895741,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.91961608,0.925015,0.91961608,1.0,1.08106355,0.06895741,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93461308,0.9580084,0.93461308,1.0,1.04383219,0.0392459,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.93341332,0.9580084,0.93341332,1.0,1.04383219,0.03919552,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.62027594,0.97960408,0.62027594,1.0,1.02082058,0.0126511,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.62027594,0.97960408,0.62027594,1.0,1.02082058,0.0126511,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.97960408,0.97960408,0.97960408,1.0,1.02082058,0.01997993,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.97960408,0.97960408,0.97960408,1.0,1.02082058,0.01997993,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.9970006,0.71145771,1.0,1.00300842,0.00213395,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70245951,0.9970006,0.70245951,1.0,1.00300842,0.00210696,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93461308,0.9970006,0.93461308,1.0,1.00300842,0.00280328,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93341332,0.9970006,0.93341332,1.0,1.00300842,0.00279968,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.9970006,0.71145771,1.0,1.00300842,0.00213395,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.9580084,0.9970006,0.9580084,1.0,1.00300842,0.00287345,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.74385123,0.9970006,0.74385123,1.0,1.00300842,0.00223111,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.85182963,0.9970006,0.85182963,1.0,1.00300842,0.00255498,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.53509298,0.9970006,0.53509298,1.0,1.00300842,0.00160496,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'dtcpb'}),frozenset({'stcpb'}),0.31133773,0.31133773,0.31133773,1.0,3.21194605,0.21440655,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'stcpb'}),frozenset({'dtcpb'}),0.31133773,0.31133773,0.31133773,1.0,3.21194605,0.21440655,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'stcpb'}),frozenset({'sloss'}),0.31133773,0.31313737,0.31133773,1.0,3.19348659,0.21384625,inf,1,1,"['sloss', 'stcpb']",2,"sloss,stcpb"
frozenset({'dtcpb'}),frozenset({'sloss'}),0.31133773,0.31313737,0.31133773,1.0,3.19348659,0.21384625,inf,1,1,"['dtcpb', 'sloss']",2,"dtcpb,sloss"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.31313737,0.31853629,0.31313737,1.0,3.1393597,0.21339175,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'stcpb'}),frozenset({'tcprtt'}),0.31133773,0.31853629,0.31133773,1.0,3.1393597,0.21216537,inf,1,1,"['stcpb', 'tcprtt']",2,"stcpb,tcprtt"
frozenset({'dtcpb'}),frozenset({'tcprtt'}),0.31133773,0.31853629,0.31133773,1.0,3.1393597,0.21216537,inf,1,1,"['dtcpb', 'tcprtt']",2,"dtcpb,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.67486503,0.68866227,0.67486503,1.0,1.45209059,0.21011095,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.68866227,0.68866227,0.68866227,1.0,1.45209059,0.21440655,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.68866227,0.68866227,0.68866227,1.0,1.45209059,0.21440655,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.67486503,0.68866227,0.67486503,1.0,1.45209059,0.21011095,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.70245951,0.83323335,0.70245951,1.0,1.20014399,0.11714682,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53329334,0.83323335,0.53329334,1.0,1.20014399,0.08893554,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.31313737,0.9160168,0.31313737,1.0,1.09168304,0.02629828,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.31313737,0.9160168,0.31313737,1.0,1.09168304,0.02629828,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'stcpb'}),frozenset({'trans_depth'}),0.31133773,0.9160168,0.31133773,1.0,1.09168304,0.02614714,inf,1,1,"['stcpb', 'trans_depth']",2,"stcpb,trans_depth"
frozenset({'stcpb'}),frozenset({'ct_flw_http_mthd'}),0.31133773,0.9160168,0.31133773,1.0,1.09168304,0.02614714,inf,1,1,"['ct_flw_http_mthd', 'stcpb']",2,"ct_flw_http_mthd,stcpb"
frozenset({'dtcpb'}),frozenset({'trans_depth'}),0.31133773,0.9160168,0.31133773,1.0,1.09168304,0.02614714,inf,1,1,"['dtcpb', 'trans_depth']",2,"dtcpb,trans_depth"
frozenset({'dtcpb'}),frozenset({'ct_flw_http_mthd'}),0.31133773,0.9160168,0.31133773,1.0,1.09168304,0.02614714,inf,1,1,"['ct_flw_http_mthd', 'dtcpb']",2,"ct_flw_http_mthd,dtcpb"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.31853629,0.9160168,0.31853629,1.0,1.09168304,0.0267517,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.31853629,0.9160168,0.31853629,1.0,1.09168304,0.0267517,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.9160168,0.9160168,0.9160168,1.0,1.09168304,0.07693002,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.9160168,0.9160168,0.9160168,1.0,1.09168304,0.07693002,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.31313737,0.9190162,0.31313737,1.0,1.0881201,0.02535906,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'stcpb'}),frozenset({'response_body_len'}),0.31133773,0.9190162,0.31133773,1.0,1.0881201,0.02521331,inf,1,1,"['response_body_len', 'stcpb']",2,"response_body_len,stcpb"
frozenset({'dtcpb'}),frozenset({'response_body_len'}),0.31133773,0.9190162,0.31133773,1.0,1.0881201,0.02521331,inf,1,1,"['dtcpb', 'response_body_len']",2,"dtcpb,response_body_len"
frozenset({'tcprtt'}),frozenset({'response_body_len'}),0.31853629,0.9190162,0.31853629,1.0,1.0881201,0.02579628,inf,1,1,"['response_body_len', 'tcprtt']",2,"response_body_len,tcprtt"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.9160168,0.9190162,0.9160168,1.0,1.0881201,0.07418252,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.9160168,0.9190162,0.9160168,1.0,1.0881201,0.07418252,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.92921416,0.95380924,0.92921416,1.0,1.04842767,0.04292111,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
